INDEX_ESTUDIANTE ,ESTRATO,EDAD,GENERO, DEMOGRAFIA SOCIO FAMILIAR,PROBLEMÁTICAS SOCIO FAMILIARES,ESTABILIDAD SOCIO-AFECTIVAS, LOS HÁBITOS DE ESTUDIO ,ESTILO DE APRENDIZAJE ,ESTRATEGIA DE APRENDIZAJE ,ESPACIO PERSONAL ,R ESTUDIO TRABAJO,R TIME ESTUDIO TRABAJO ,HABITOS PSICO-ACTIVOS 
2116,3,29,0,5,0.8044238402,0.5511620664,0.01785714286,0.653850092,0.7307945955,0,0,1.142857143,0.1428571429
2117,3,25,-1,3,0.1119923396,0.6737588283,0.01785714286,0.2236258406,0.6857529351,0,0,1.5,0.2
2118,4,31,0,5,0.3821151187,0.9621659396,0.008928571429,0.6862619951,0.3971857013,1,1,1.142857143,0
2119,2,20,0,7,0.03871441725,0.3561362948,0.02678571429,0.4731114309,0.1992687701,1,0,0.8571428571,-0.5
2120,1,27,1,4,0.1929998785,0.8496725073,0,0.3575579432,0.6399477047,1,0,2.4,1
2121,2,19,1,6,0.05965296005,0.7211247199,0.03571428571,0.7546688397,0.9896664902,1,0,1.142857143,1
2122,3,25,-1,4,0.6591142864,0.5063862384,0.008928571429,0.1703933194,0.3373678519,1,0,2,0.2
2123,4,32,0,3,0.717073573,0.5811440465,0.01785714286,0.9213837192,0.4487287545,1,0,1.5,0.1
2124,5,29,0,4,0.9419124774,0.9304043815,0.008928571429,0.6203466031,0.1615932785,1,0,1.714285714,0.3333333333
2125,2,34,0,6,0.3739258398,0.3727983558,0.008928571429,0.07777120931,0.2682406209,1,0,1.333333333,-0.1111111111
2126,3,31,-1,3,0.2112907811,0.3002787295,0,0.9268147073,0.7368771867,0,1,2.4,0
2127,1,25,0,1,0.4112970265,0.1306700727,0.008928571429,0.1785018313,0.7265088976,0,1,1.6,0.2
2128,4,17,0,4,0.1653319682,0.7127313538,0.02678571429,0.4850948541,0.1036868648,0,1,2,0.3333333333
2129,3,28,0,4,0.3019837839,0.6595442261,0.008928571429,0.3628618952,0.3003786659,1,1,2,0.25
2130,1,31,0,2,0.3307949691,0.2002989866,0.008928571429,0.2645347889,0.2989039551,1,1,1.5,0
2131,4,31,0,7,0.8043281314,0.0544423633,0.01785714286,0.7861399859,0.6796498437,1,1,1.333333333,1
2132,5,35,1,4,0.7099011449,0.7237051786,0,0.2930119224,0.346236865,1,0,1.5,0
2133,3,35,1,6,0.0006615762515,0.4452663408,0.008928571429,0.9493091703,0.3329121115,1,0,1.5,0.2
2134,5,20,0,5,0.4105671494,0.6425704769,0.02678571429,0.4058779705,0.8908508347,1,0,2,0.1111111111
2135,1,27,-1,4,0.00153750936,0.9110322801,0.01785714286,0.8270838486,0.8356196647,0,1,0.75,-0.3333333333
2136,5,30,1,1,0.005879898797,0.7107080865,0,0.5910432938,0.8903241131,0,0,1.5,0
2137,5,31,1,2,0.4373205121,0.04359109983,0,0.3432744254,0.3408773711,0,0,2,0.1
2138,2,30,-1,5,0.249656479,0.6306288085,0.02678571429,0.3836139211,0.2069660087,1,0,1.142857143,0
2139,5,28,-1,2,0.3089302679,0.5027352818,0.02678571429,0.3173182475,0.8284496276,1,0,1,0
2140,4,23,1,4,0.1481032534,0.7072843553,0.008928571429,0.8153470709,0.1352564763,1,0,2.4,0
2141,2,23,1,5,0.925273617,0.9384087571,0.02678571429,0.01728238011,0.1948446179,1,1,3,0
2142,1,35,0,3,0.2069908109,0.844176907,0.02678571429,0.7274480643,0.078041472,1,0,1.5,-0.1
2143,3,19,-1,1,0.9311769721,0.9404695758,0.02678571429,0.9972399252,0.2932591529,0,0,1.5,0.1428571429
2144,1,32,0,3,0.3778651834,0.565792645,0.008928571429,0.7405566303,0.9758692019,0,0,3,0
2145,2,26,0,4,0.3508697517,0.7755801438,0,0.2998192887,0.7523578957,0,0,1,-1
2146,2,20,1,5,0.9884785982,0.5782929833,0.01785714286,0.6332019589,0.1495815362,0,0,1,-1
2147,1,24,0,4,0.02205484448,0.8821682135,0.02678571429,0.1813886658,0.7123427821,0,1,2.4,-0.5
2148,5,28,1,7,0.9190664767,0.6043095172,0,0.2089590263,0.8754577434,1,1,1.142857143,0.1111111111
2149,1,21,0,1,0.2674991337,0.7002404536,0.008928571429,0.8156216387,0.5399600864,1,1,1,0.1666666667
2150,5,32,0,3,0.8689261747,0.4656976144,0.01785714286,0.1918014099,0.947698168,0,1,2,0
2151,3,24,1,1,0.4974250742,0.929741471,0.02678571429,0.4833168284,0.5047807426,0,1,1.5,-0.3333333333
2152,2,34,1,3,0.6229423095,0.1177535637,0,0.1468827994,0.3520570652,0,0,2.4,0
2153,3,17,0,1,0.1186968606,0.7401092985,0.03571428571,0.3289199452,0.3104400718,0,0,1.5,-0.125
2154,2,17,0,5,0.3856053385,0.1466002321,0.02678571429,0.6077294169,0.8685911488,0,1,3,0
2155,5,30,-1,6,0.4671609395,0.5300379876,0.03571428571,0.1081934915,0.1290738581,1,1,1.5,-0.2
2156,3,20,0,3,0.09541077784,0.07448856458,0,0.3375032994,0.316757282,0,0,2,0
2157,1,18,0,3,0.9081849646,0.279942482,0.03571428571,0.45225361,0.3468534831,1,0,0.75,0.25
2158,1,19,0,1,0.9944072585,0.2313095084,0.03571428571,0.1578898357,0.3628230292,0,0,0.8571428571,-0.1111111111
2159,4,32,-1,6,0.05748060764,0.3043346788,0.02678571429,0.0004663564686,0.9145924016,1,1,1.5,0.1
2160,2,25,1,7,0.9195610805,0.3597036794,0,0.8499368936,0.422472618,0,1,2,0
2161,5,26,0,5,0.6591074491,0.7357374305,0.02678571429,0.5125743331,0.9405329894,0,0,1.6,0
2162,1,28,0,7,0.8523704701,0.05020541417,0.02678571429,0.9318670201,0.5396998762,1,1,1,-1
2163,4,16,0,4,0.7789276442,0.5287369936,0.008928571429,0.4473808561,0.752668307,0,1,1.2,-0.3333333333
2164,3,18,-1,2,0.2430260771,0.4356567986,0.02678571429,0.4239102414,0.02005680388,0,0,1.2,0.1428571429
2165,1,31,-1,5,0.9978774553,0.3195312715,0.01785714286,0.9142070167,0.9947172491,0,0,1.714285714,0
2166,1,35,-1,1,0.7819727982,0.8038363007,0.01785714286,0.1533555208,0.5899209077,0,0,1,0
2167,1,21,0,1,0.4477810218,0.5044727895,0.03571428571,0.7713828719,0.661947874,0,1,1.5,-0.125
2168,2,16,0,5,0.3759604401,0.2664072874,0.01785714286,0.4774544859,0.4758850499,0,1,3,0.5
2169,4,24,-1,5,0.1599687765,0.2866060731,0.03571428571,0.604839239,0.1985927046,1,0,3,-0.125
2170,5,33,-1,4,0.5829277,0.8128166701,0.01785714286,0.1100730782,0.8162612046,1,1,2,-0.2
2171,5,21,1,6,0.9899657863,0.7924144052,0,0.4954072201,0.5951625917,1,0,1.5,0.1111111111
2172,4,31,-1,1,0.1400730594,0.8009525569,0,0.7419885144,0.4809986096,0,0,1,0
2173,3,29,0,5,0.6456489819,0.2766437539,0.01785714286,0.7360609899,0.6784556652,1,1,1.142857143,0
2174,1,17,-1,1,0.1863277648,0.6228668798,0.03571428571,0.4157592713,0.6724037702,1,1,1.142857143,-0.1
2175,1,24,0,6,0.2465746541,0.7402652144,0.008928571429,0.834781777,0.675763863,1,1,1.5,-1
2176,2,27,-1,4,0.5226372232,0.2237225264,0.008928571429,0.8348190724,0.5766354402,0,0,2.4,-0.1666666667
2177,1,26,-1,1,0.6530648454,0.2988485288,0.02678571429,0.3140787923,0.4633666734,1,1,1,-0.1
2178,3,18,0,5,0.6938295938,0.7447488662,0.008928571429,0.4929011071,0.03913797876,1,0,1.714285714,0.1428571429
2179,4,16,0,2,0.158899202,0.4036986612,0,0.5579524968,0.3429067709,0,1,1.2,-0.2
2180,4,35,1,7,0.7216309196,0.5651748434,0,0.3535001456,0.4344460846,1,0,1.6,0
2181,3,21,1,3,0.2842550408,0.5682817511,0.03571428571,0.5590795672,0.5020829866,0,1,1.5,0
2182,1,33,1,5,0.1111753308,0.8020170471,0.03571428571,0.7986159791,0.01499398378,0,1,1.5,0.5
2183,3,26,0,6,0.4384095939,0.8543389389,0,0.1654622177,0.6420569016,1,1,1.5,-0.1666666667
2184,3,29,-1,6,0.9191338242,0.1177727643,0.008928571429,0.3196577328,0.4619211777,0,1,1.714285714,-0.2
2185,2,20,-1,2,0.356579087,0.7766307149,0.01785714286,0.8333208344,0.33621899,1,0,2,0
2186,4,25,-1,4,0.5706986062,0.8214168393,0.01785714286,0.4186615138,0.7649835542,1,0,0.8571428571,0.25
2187,2,31,0,5,0.02340943159,0.9778245613,0.01785714286,0.9625916084,0.1260338872,1,1,2,0.1111111111
2188,2,29,0,6,0.08983596825,0.4239169094,0,0.01180017243,0.05453311434,1,1,1.142857143,0
2189,4,22,-1,3,0.4577157653,0.4753596464,0,0.358376058,0.8714989587,0,0,1.6,-0.1
2190,5,28,1,1,0.04156306431,0.3314278403,0.01785714286,0.2258308641,0.4564694063,1,1,0.75,0.1666666667
2191,1,21,0,7,0.2891326924,0.1942970062,0.03571428571,0.9457982863,0.5275933855,0,1,1.2,0
2192,1,21,-1,2,0.8399885468,0.3924408178,0.02678571429,0.4072985494,0.2858212153,1,0,2,-0.125
2193,4,25,1,3,0.6567979995,0.0626667099,0.01785714286,0.521065022,0.9946297072,0,0,1.5,-0.3333333333
2194,4,27,-1,1,0.9493343198,0.8338624226,0.02678571429,0.8390309245,0.01528717248,0,0,1,0
2195,4,29,1,5,0.111837647,0.08150896487,0.03571428571,0.4865659208,0.5296893871,1,0,1.2,0
2196,2,17,0,5,0.6793544721,0.3590695117,0,0.6031352169,0.01512612433,1,0,1.333333333,-0.1666666667
2197,5,21,1,7,0.02741540436,0.3978991066,0,0.3654507544,0.05773562787,1,1,2,0
2198,4,20,-1,2,0.7680869819,0.08159465642,0.008928571429,0.1281304184,0.3580948456,1,1,1.142857143,1
2199,3,25,-1,3,0.489992669,0.6473473848,0.02678571429,0.5785018685,0.593346947,0,1,2,0.2
2200,1,19,0,6,0.2546921998,0.6337795609,0,0.7031835198,0.2999058429,0,1,2.4,-0.25
2201,3,24,0,2,0.8501299104,0.3180532677,0.02678571429,0.88488632,0.4954623256,1,0,0.75,0.25
2202,5,19,-1,7,0.5086002367,0.4324088778,0,0.987203158,0.898527235,0,0,0.75,0
2203,2,35,1,4,0.496937231,0.9839188167,0.02678571429,0.9144987694,0.9056147932,1,1,0.75,-0.25
2204,4,20,0,6,0.918033986,0.2742874103,0.008928571429,0.746694347,0.6255423834,1,1,1.714285714,0
2205,3,27,-1,6,0.04281362834,0.3007144805,0,0.9634460423,0.05176884173,1,0,2.4,-0.1
2206,1,20,-1,5,0.1052972323,0.3546204832,0,0.54508178,0.4850832139,1,0,1.2,0
2207,3,24,1,5,0.879440804,0.2394459534,0,0.2805015463,0.08135668225,0,1,1.2,-0.25
2208,2,19,1,6,0.5664948179,0.4899329129,0.02678571429,0.3083309871,0.8102744937,0,0,1.5,-0.1
2209,2,21,-1,6,0.0165323506,0.2062671743,0,0.2701775874,0.27409311,0,0,1,-0.25
2210,4,18,0,4,0.002434378797,0.9345365588,0,0.8971753429,0.5077763358,0,1,1.6,0.1666666667
2211,5,34,-1,4,0.6253711965,0.2670751222,0.02678571429,0.6908984383,0.2926787606,0,1,1.2,0
2212,5,33,-1,1,0.9725764694,0.2140130765,0.02678571429,0.4245062579,0.5063684483,1,0,1.142857143,-0.25
2213,3,18,-1,4,0.7728624149,0.4394325902,0.01785714286,0.08246254822,0.08198876287,1,1,0.8571428571,0
2214,1,17,1,5,0.7566493315,0.9789872804,0.02678571429,0.8262941034,0.7084301736,1,0,3,0.1
2215,1,29,0,3,0.3012233254,0.951297504,0.01785714286,0.3477807096,0.008579849952,0,1,2,0
2216,1,34,1,2,0.8249062249,0.9851607078,0.008928571429,0.4939409429,0.0008657240426,1,1,1.714285714,0.1428571429
2217,2,16,0,2,0.6454418899,0.996168516,0.03571428571,0.9063751548,0.3354959382,1,0,1.5,0.5
2218,3,21,1,5,0.2083268988,0.01807343971,0,0.8327630986,0.246101484,0,0,1.714285714,0
2219,5,21,-1,1,0.9065478886,0.07303670832,0,0.8822925162,0.5049500554,1,0,1.714285714,0
2220,2,20,1,3,0.4190772588,0.3496513468,0.01785714286,0.7622762568,0.5202224847,1,0,0.75,0
2221,1,23,-1,3,0.6442223432,0.7066908298,0.01785714286,0.8722799797,0.4154225594,0,0,0.8571428571,0
2222,4,19,0,3,0.7283443422,0.1939393023,0.01785714286,0.115395901,0.8044661159,1,0,3,0
2223,3,16,-1,6,0.4073590168,0.6535583246,0.03571428571,0.4310190432,0.7513330992,1,0,3,0.125
2224,2,28,1,3,0.3767342095,0.5365613546,0.01785714286,0.9312371449,0.4628828275,1,0,1.2,0
2225,4,34,0,5,0.8853001693,0.548854484,0,0.2130110622,0.8833764981,1,0,1.5,0.5
2226,1,19,0,4,0.2196089359,0.6707944279,0.008928571429,0.9349384047,0.982103697,1,0,0.8571428571,0.5
2227,1,25,-1,4,0.9943887923,0.01520765309,0.02678571429,0.9138373418,0.1959054344,1,0,0.75,1
2228,1,24,0,3,0.9282733131,0.1664885217,0.03571428571,0.3322570925,0.9223040961,0,0,1.5,0.1666666667
2229,2,30,-1,6,0.08237175677,0.1883572517,0.02678571429,0.6798267065,0.3138035137,1,1,1.5,-0.1111111111
2230,5,25,1,5,0.9444021342,0.8195716961,0.03571428571,0.05038197511,0.8794691419,1,0,1.5,-1
2231,4,24,0,7,0.4645956242,0.3135841343,0.008928571429,0.4118809649,0.3539158225,0,0,1.142857143,0
2232,4,21,-1,5,0.1705040518,0.2320861094,0.008928571429,0.9726399639,0.5201789049,1,0,1,0
2233,2,31,1,6,0.537769822,0.9032066593,0.008928571429,0.5179355949,0.3834494857,0,1,1.5,-0.3333333333
2234,2,23,0,2,0.8588962239,0.01752304411,0,0.6460840725,0.6879403714,0,1,1.6,0
2235,2,34,1,7,0.9456223135,0.0311118247,0.02678571429,0.7952463033,0.9573667901,0,0,1.5,-0.3333333333
2236,3,29,-1,3,0.3053449327,0.5349501167,0,0.5992471058,0.9455756576,0,0,1.2,0.125
2237,2,33,0,1,0.5017029311,0.7696163683,0.008928571429,0.6087413297,0.2655798409,1,0,1.333333333,-0.25
2238,5,32,0,6,0.965311259,0.4587186821,0.03571428571,0.363923788,0.1966829081,1,0,3,0
2239,2,29,-1,5,0.472939357,0.8760674041,0,0.7197946688,0.7450093251,1,1,1.714285714,-0.1
2240,1,32,-1,6,0.1791031782,0.1784384757,0.008928571429,0.7303634768,0.6904452144,0,0,0.8571428571,0.1
2241,3,30,0,2,0.1677341756,0.4249761261,0.01785714286,0.5900541783,0.3069527322,1,1,1.333333333,0
2242,2,21,0,7,0.2400310378,0.8958292628,0.03571428571,0.71975842,0.462174442,0,1,1.714285714,0
2243,4,30,-1,6,0.6881970945,0.7039785854,0.02678571429,0.800880849,0.7617608609,1,1,1.2,0
2244,1,16,0,3,0.4741142871,0.5997904127,0.01785714286,0.3808096003,0.2854185549,1,0,3,0.1111111111
2245,1,27,-1,4,0.9406986975,0.880764312,0.02678571429,0.1883705621,0.864957375,0,1,1.333333333,0.1666666667
2246,5,18,1,3,0.9625991519,0.7267347167,0,0.3172368363,0.4330828522,1,1,2,-1
2247,4,28,1,7,0.1548505764,0.4699072618,0.03571428571,0.1790658634,0.2954456088,0,0,3,0
2248,2,20,1,5,0.655494483,0.9774525605,0.008928571429,0.9485305037,0.8720463931,1,1,1.6,-0.25
2249,4,16,1,3,0.9501743746,0.734249963,0.008928571429,0.6389219381,0.05049178586,1,0,2.4,0.1111111111
2250,5,23,1,7,0.7558667977,0.301417535,0.02678571429,0.8745638323,0.08979378943,1,0,1.142857143,0.1428571429
2251,1,29,1,7,0.4834087554,0.8304832275,0.01785714286,0.8188475479,0.3062955807,0,0,1,-0.1666666667
2252,1,29,-1,1,0.245484703,0.6708081551,0.01785714286,0.4428071697,0.198608406,1,0,1,0
2253,1,34,0,2,0.08828344301,0.7225573724,0,0.9295467033,0.9590696459,1,1,1.714285714,0.125
2254,2,32,0,6,0.3516667238,0.7552624151,0.01785714286,0.1510990947,0.6432348458,0,0,1.333333333,0
2255,2,32,0,1,0.6236999895,0.8436563322,0.03571428571,0.726169493,0.4009396185,0,0,1.714285714,0
2256,5,16,0,5,0.1863425913,0.6395443708,0.008928571429,0.9148995767,0.09634651708,0,0,1.714285714,0
2257,5,32,1,4,0.1250175706,0.8761424816,0.02678571429,0.6835401254,0.7783088388,0,1,1.714285714,-0.25
2258,3,23,1,7,0.01923826867,0.07429807883,0.01785714286,0.4007133995,0.5417449709,0,1,2,0
2259,4,16,-1,1,0.3153337636,0.2619858903,0.02678571429,0.8339456152,0.06764659801,0,0,1,-0.5
2260,4,24,-1,1,0.9599644169,0.5486818103,0.02678571429,0.6013447706,0.1814528393,0,1,3,0.25
2261,3,16,0,2,0.6974421256,0.5609574264,0.01785714286,0.794488788,0.9343691104,1,0,2.4,-0.1
2262,3,18,1,6,0.7352304963,0.4660811043,0.02678571429,0.9876138638,0.4575898561,0,1,1,0
2263,4,32,0,3,0.7900785827,0.1818879159,0,0.5870636286,0.02337854668,1,0,1.142857143,0
2264,4,28,1,2,0.7583960899,0.49282953,0.01785714286,0.9082975444,0.9353696554,0,0,0.8571428571,0
2265,1,17,0,1,0.1810502737,0.4495558432,0.02678571429,0.4426978997,0.1830698162,0,0,2.4,0
2266,1,28,1,7,0.5344619211,0.4468360478,0.02678571429,0.2778886495,0.06632471471,1,1,0.75,-0.2
2267,2,19,0,5,0.3911641356,0.2966128916,0.02678571429,0.2593080118,0.1257478086,0,0,3,0.5
2268,5,30,0,6,0.344118615,0.9695180199,0.03571428571,0.9522151199,0.441935614,1,0,1.142857143,-0.2
2269,1,28,1,4,0.6322011408,0.9311181387,0.008928571429,0.858170937,0.2633333207,1,0,1.142857143,0
2270,2,16,0,3,0.05971678247,0.361129657,0.01785714286,0.8663111988,0.2925583455,0,0,2,-0.3333333333
2271,4,17,1,4,0.8145556209,0.7048271927,0.02678571429,0.7543689152,0.3742620528,1,0,1.5,0
2272,2,23,-1,5,0.3024701556,0.896501092,0.008928571429,0.9278513311,0.9046384035,1,1,1,0.125
2273,3,28,0,7,0.1399902206,0.6588527767,0.03571428571,0.1492031725,0.411263108,1,0,2.4,0.125
2274,3,34,1,2,0.1267096062,0.3247715965,0.01785714286,0.6129828142,0.7747731856,0,0,1,-0.5
2275,1,20,0,5,0.1860368762,0.1495240212,0.008928571429,0.08158031659,0.06527969158,1,0,2.4,0
2276,2,23,1,6,0.1707933228,0.1017075042,0.01785714286,0.09894031757,0.6307108871,0,0,1.2,0.5
2277,2,16,-1,6,0.04406477664,0.8404555308,0.02678571429,0.6885016973,0.6825799205,0,0,1,0.1
2278,2,34,0,2,0.136950985,0.8247974687,0.03571428571,0.8481813355,0.5997082197,0,0,1.714285714,0
2279,5,25,0,1,0.165477879,0.7035905301,0,0.8542576183,0.1738871347,0,0,0.75,-0.125
2280,5,32,-1,2,0.4298728087,0.8170616259,0.01785714286,0.7001128449,0.4510347435,1,0,0.8571428571,0
2281,1,20,-1,3,0.561810669,0.5032860325,0.02678571429,0.9403464702,0.6493039905,0,1,1.714285714,-1
2282,1,23,-1,3,0.4065995822,0.4223049978,0.01785714286,0.4563230698,0.8734126166,1,0,2.4,0
2283,1,32,-1,5,0.7159516418,0.2787095727,0.02678571429,0.03448072606,0.5134491079,0,1,1.5,0
2284,2,32,-1,3,0.5629551397,0.2786816295,0,0.5005035492,0.545791213,1,1,1,-0.3333333333
2285,2,19,-1,2,0.4240009072,0.3106468921,0.02678571429,0.2226583269,0.6234838877,0,0,0.75,0
2286,1,29,-1,3,0.9334862827,0.184577088,0.01785714286,0.3712340153,0.4314300918,0,1,0.75,0
2287,4,27,1,5,0.09040423065,0.9133763101,0.03571428571,0.7428958587,0.169871247,0,0,3,0
2288,1,29,1,1,0.3261189173,0.5760029281,0.02678571429,0.2101706956,0.3655263065,0,1,0.75,0
2289,1,20,1,6,0.1424110752,0.5690276039,0,0.7269414549,0.1164384353,1,1,1.2,0
2290,5,20,-1,2,0.7973486195,0.6223404953,0.02678571429,0.3049653799,0.9446750849,1,1,1,0
2291,3,30,1,4,0.9723707047,0.5936609671,0.008928571429,0.2655854915,0.1226543571,1,0,1.714285714,0
2292,1,34,0,3,0.03099037307,0.4011635725,0,0.3098642553,0.7757732352,0,1,0.8571428571,0.3333333333
2293,4,31,0,4,0.5260698323,0.8484016389,0.008928571429,0.1669194756,0.7663910388,1,1,1.142857143,-0.2
2294,3,24,0,3,0.279914949,0.02617259259,0.01785714286,0.2911775797,0.8504135745,0,0,1,0
2295,4,27,-1,5,0.5597693204,0.3769512552,0.03571428571,0.4222827727,0.8486077697,1,1,2.4,0.2
2296,2,17,0,2,0.01677555846,0.3275271255,0.008928571429,0.2528425156,0.710602333,0,0,1,0.2
2297,1,25,1,3,0.02472753656,0.1386421189,0.03571428571,0.6932857702,0.4605397348,1,1,1.2,0.1
2298,5,31,-1,4,0.9018288112,0.182982456,0.03571428571,0.851656044,0.9293631985,1,0,1.142857143,0
2299,4,28,-1,5,0.7020946235,0.8242587376,0.02678571429,0.2111828282,0.05662923477,1,1,1.5,0
2300,4,33,-1,7,0.5833074553,0.6925080461,0.01785714286,0.3243509134,0.496444738,1,0,1,-0.2
2301,2,27,1,2,0.4087898322,0.6848478194,0,0.1973401933,0.8395215513,0,0,1,-0.125
2302,4,16,1,5,0.9025067294,0.509157184,0.02678571429,0.2908111474,0.9602782741,1,1,1,0
2303,5,26,1,5,0.9913698694,0.2007758838,0.01785714286,0.1153304328,0.5232471003,1,1,1.5,0
2304,2,17,-1,4,0.4702822732,0.07490327948,0.03571428571,0.7500415064,0.6022627706,0,1,2,0
2305,2,23,-1,4,0.1943769327,0.5828475442,0,0.830386141,0.8028921532,0,1,2,-0.125
2306,2,17,0,3,0.2368729425,0.6613778574,0.02678571429,0.788053333,0.7124875382,0,1,2,-0.1666666667
2307,4,33,1,6,0.9660077037,0.5772213185,0.02678571429,0.6440397201,0.2886598929,0,1,1.2,0
2308,3,24,0,5,0.5000862348,0.7407230079,0,0.9190249148,0.8856167588,0,0,1,0.1428571429
2309,2,23,1,5,0.09033353001,0.8733781468,0,0.4886130094,0.03365716753,1,1,2.4,-0.125
2310,2,20,0,6,0.9295171569,0.6792738927,0.03571428571,0.5917242589,0.5847035306,0,0,1,-0.25
2311,2,24,-1,7,0.314267513,0.8561128154,0.01785714286,0.590028273,0.2317976613,0,0,1.6,-0.2
2312,2,29,1,6,0.2525904264,0.2840527246,0.03571428571,0.8304111617,0.4364042483,1,1,1.5,0
2313,5,18,-1,7,0.5809286472,0.2494073462,0.008928571429,0.1547913128,0.9280551178,1,1,1.5,0.3333333333
2314,4,21,0,4,0.6121721734,0.6759986514,0.03571428571,0.7208031907,0.465024375,1,1,1.333333333,-0.25
2315,2,20,0,5,0.1602866759,0.857458907,0,0.1089248528,0.2704681047,0,1,1.714285714,-0.125
2316,1,22,1,2,0.6100180784,0.01076726257,0.01785714286,0.08410948156,0.8710244789,1,1,2.4,0
2317,3,26,-1,4,0.563648163,0.5857993091,0,0.3484586644,0.6537056802,0,0,2.4,0
2318,1,22,0,7,0.2745104474,0.02347302225,0.008928571429,0.1518971742,0.8724001391,0,0,1.2,0
2319,4,24,-1,7,0.1807019508,0.9274618463,0.008928571429,0.0725356827,0.1289399823,1,0,2.4,-1
2320,1,25,1,1,0.6984649768,0.4029574081,0.03571428571,0.917321692,0.3994470271,0,0,1.2,-0.2
2321,4,19,0,6,0.7358972894,0.3139978821,0,0.5153767063,0.3649016735,0,0,1.5,-0.1
2322,4,17,-1,7,0.6811097611,0.8784578382,0.01785714286,0.5090627595,0.1439375458,0,1,2,-0.125
2323,3,24,0,6,0.4336666827,0.08167563961,0.02678571429,0.2107318985,0.780354892,1,1,1.5,0
2324,4,27,0,2,0.1598804562,0.2607177743,0.008928571429,0.9375771293,0.1761408993,0,0,1.6,0.1111111111
2325,3,34,-1,1,0.1675943391,0.1966281783,0.03571428571,0.9848906459,0.8782367439,1,0,2,0
2326,3,20,-1,4,0.5490400122,0.7637802625,0,0.7827958454,0.3552683886,1,0,1.142857143,0
2327,5,30,0,6,0.3846080172,0.4606653449,0,0.3390465665,0.3051481562,0,0,2,0
2328,3,21,0,3,0.8142927558,0.8454845613,0.01785714286,0.3213220946,0.3530460942,1,1,0.75,0.125
2329,4,26,-1,5,0.208550602,0.3078944586,0.008928571429,0.1404244721,0.3549249893,0,0,1.333333333,-0.3333333333
2330,4,18,1,5,0.4408745094,0.7559529197,0,0.5820652721,0.8028084621,0,0,1.142857143,0.1111111111
2331,2,34,0,6,0.6843579803,0.8615641658,0,0.4700463205,0.009198065054,0,0,2,0
2332,5,30,0,5,0.6167895972,0.5454002515,0.02678571429,0.3339897464,0.8787466557,0,1,3,0.3333333333
2333,5,21,-1,5,0.5601963409,0.9953786598,0.008928571429,0.6836966718,0.7480827076,0,0,0.75,0
2334,4,26,-1,4,0.4070308337,0.6360890324,0.01785714286,0.8695553207,0.237085718,0,1,1.142857143,-0.1428571429
2335,4,24,0,7,0.7953306102,0.3130278792,0.02678571429,0.8262696729,0.2167120467,1,1,1.714285714,0.1
2336,4,32,1,4,0.3772406124,0.2482217089,0.01785714286,0.08314157979,0.4327307913,0,0,0.75,-0.1428571429
2337,2,30,0,3,0.9906256857,0.2873199734,0,0.3273426021,0.9539067847,1,0,0.8571428571,0
2338,2,25,-1,4,0.7091978432,0.1354306311,0.02678571429,0.04532035692,0.6154174103,1,1,1.142857143,0
2339,5,21,1,2,0.5702073637,0.08393622628,0.01785714286,0.7110000294,0.192897581,1,1,1,0
2340,5,26,-1,5,0.9929754009,0.741076989,0,0.4406846834,0.9471000446,1,1,1.5,-0.5
2341,1,33,1,1,0.7900981171,0.6166832888,0.008928571429,0.9234814591,0.7550978969,1,1,1.5,-0.2
2342,5,35,1,5,0.4732070613,0.1499709908,0.02678571429,0.6278452831,0.9400679624,1,0,0.75,0.5
2343,2,35,-1,4,0.3651309726,0.157793708,0.02678571429,0.8503684099,0.1602541643,1,1,1.714285714,0.1
2344,3,22,-1,5,0.9456076816,0.0589155922,0.008928571429,0.06333385829,0.9503161799,0,1,1,0.5
2345,1,25,0,3,0.6510481503,0.8593001198,0.02678571429,0.9273671798,0.7630411718,1,1,2,0.25
2346,1,23,-1,2,0.8550580378,0.5105666151,0,0.634043128,0.7646206639,1,0,1.5,0
2347,5,34,0,6,0.2156979516,0.06513296659,0.02678571429,0.1962573358,0.3498624111,0,0,3,0
2348,4,22,1,2,0.5329217679,0.7747854054,0,0.4024009622,0.468550921,1,1,1.142857143,-0.1111111111
2349,3,29,-1,2,0.2123185351,0.5280927264,0.01785714286,0.20561421,0.652170597,0,1,2.4,0
2350,4,30,0,7,0.2579089923,0.5755982078,0.01785714286,0.08101132421,0.1866479286,1,1,3,-0.25
2351,4,34,0,5,0.01907839242,0.04532587763,0.008928571429,0.2742037777,0.4753348808,1,1,1.6,0.2
2352,5,21,0,3,0.7452150936,0.7651090345,0.008928571429,0.5246585882,0.4399303196,1,0,1.5,0
2353,4,32,0,4,0.03174698753,0.528868393,0.008928571429,0.5275910003,0.03560798295,1,1,1,-0.1
